solID,AA_alphas,AA_gammas,AA_thetas,AI_alphas,AI_gammas,AI_thetas,AS_alphas,AS_gammas,AS_thetas,BA_alphas,BA_gammas,BA_thetas,BI_alphas,BI_gammas,BI_thetas,LA_alphas,LA_gammas,LA_thetas,LI_alphas,LI_gammas,LI_thetas,RA_alphas,RA_gammas,RA_thetas,RI_alphas,RI_gammas,RI_thetas,SA_alphas,SA_gammas,SA_thetas,SI_alphas,SI_gammas,SI_thetas,TT_alphas,TT_gammas,TT_thetas,UN_alphas,UN_gammas,UN_thetas,lambda,mape,nrmse,decomp.rssd,rsq_train,lambda_hp,lambda_max,pos,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
2_120_7,0.735504046686029,0.472736445464353,0.696778621720938,1.55292476455868,0.817645454144486,0.694306191769808,2.87889221508071,0.955795177533115,0.517347029537991,2.674989793498,0.630621083326387,0.464132051033,0.762826795914956,0.969612645687231,0.229117405866133,0.560821516239979,0.332290823436477,0.19409956542512,0.644984510194757,0.315335713670228,0.471618686452817,0.754077745800606,0.880221010481414,0.606435381301159,1.65508013227591,0.897428706447376,0.439725515266497,1.0786695789837,0.460069719027724,0.683879498276524,2.54162397218827,0.819632346602391,0.245265957311016,1.63617315956162,0.857235538360398,0.257440749320714,0.847523911488065,0.469490589843387,0.188430811800306,151.183735158251,0,0.0883439979235537,0.110846789042177,0.677929186469153,0.00487511560637481,30390.9623547242,0,0.172672986984253,34.9739139080048,7,120,1,2,1197,TRUE,TRUE,1
2_123_7,0.735504046686029,0.472736445464353,0.696778621720938,1.55292476455868,0.817645454144486,0.694306191769808,2.87889221508071,0.955795177533115,0.517347029537991,2.674989793498,0.630621083326387,0.464132051033,0.762826795914956,0.969612645687231,0.229117405866133,0.560821516239979,0.332290823436477,0.19409956542512,0.644984510194757,0.315335713670228,0.471618686452817,0.754077745800606,0.880221010481414,0.606435381301159,1.65508013227591,0.897428706447376,0.439725515266497,1.0786695789837,0.460069719027724,0.683879498276524,2.54162397218827,0.783693700687917,0.245265957311016,1.63617315956162,0.857235538360398,0.257440749320714,0.847523911488065,0.469490589843387,0.188430811800306,151.183735158251,0,0.0883367737351364,0.111479361204261,0.677981857961599,0.00487511560637481,30390.9623547242,0,0.143611192703247,35.8615660667419,7,123,1,2,1227,TRUE,TRUE,1
2_125_2,0.892690163351872,0.371678198399253,0.774934142391051,0.790215194087876,0.84246501381522,0.774689729282396,2.94838283433536,0.995711948619541,0.559236812239287,2.89285994030533,0.569697688575239,0.499214280789804,0.959710029417961,0.84396562692719,0.102707315176835,0.848919570250031,0.337299151924347,0.101516123850882,0.779628005745732,0.410940575926424,0.750967348932775,0.679123058356467,0.650747085364177,0.770641518934357,2.07728797060053,0.816681672317643,0.121056255036196,0.679340027792478,0.319275296248569,0.753175727882919,2.96536437330043,0.725515221973973,0.216480058955969,2.05545711307252,0.961084496651739,0.232725950728288,0.942483451826053,0.523767308252088,0.160759241195294,135.455679763955,0,0.0879108254474327,0.112915413464096,0.681079829039363,0.00435753975031816,30390.9623547242,0,0.151758909225464,36.4095189571381,2,125,1,2,1242,TRUE,TRUE,1
2_126_7,0.867918268229458,0.466505010315349,0.720849035558068,1.28181270212288,0.774004449852664,0.513161117221426,2.71332344815735,0.96854842793366,0.516856979717631,2.59489071416967,0.697741523500511,0.335458846386565,0.538043082522587,0.994774688028526,0.198967114831723,0.548012759873174,0.311639192383825,0.229337318508545,0.576901214279987,0.328835101889954,0.475106478843074,0.584263210029937,0.834460880304954,0.405150208540231,1.77693991533172,0.897428706447376,0.439725515266497,1.0786695789837,0.460069719027724,0.683879498276524,2.54162397218827,0.819632346602391,0.245265957311016,1.63617315956162,0.857235538360398,0.257440749320714,0.847523911488065,0.493904586209041,0.174248583318274,148.414918356353,0,0.0874925269283289,0.115678414702225,0.684107589330557,0.00478399990957823,30390.9623547242,0,0.142222166061401,36.6940660476685,7,126,1,2,1257,TRUE,TRUE,1
2_135_1,0.856462117540703,0.444119150533238,0.678661579518072,1.18585866615349,0.808623549717298,0.401809910844812,2.89903754760854,0.948806575746448,0.757415268641276,2.52441340717892,0.636027070354037,0.722887788910608,0.619930281971284,0.541501640767372,0.21747621491416,0.545836049575045,0.516908097972546,0.262280364548608,0.805291604873185,0.40858530085643,0.257638138425701,1.00667947302062,0.460652421520262,0.292265519533812,0.767743926963235,0.86022383656403,0.731322271312911,1.5971609005533,0.566212021204231,0.628743650258419,2.53403032525006,0.702544892758438,0.369808863632748,1.01627329184186,0.908180619967711,0.230251777972615,1.0324016010005,0.404588964468595,0.156530290037241,133.7083655802,0,0.086528065040821,0.124091080968062,0.691033597259882,0.00430003946742974,30390.9623547242,0,0.234605073928833,39.4254059791565,1,135,1,2,1341,TRUE,TRUE,1
2_148_6,0.808267216726183,0.45953569242803,0.689368650571961,1.35878281520096,0.782074046006701,0.512763166661805,2.62688989090684,0.952778597068674,0.281691993933994,2.9277982943424,0.434058790819577,0.365343086547661,1.50046349061379,0.535902552594972,0.163101418804636,0.538553481407247,0.366062809621439,0.224476445940479,0.625044470029108,0.360748295401789,0.423317482250307,0.806338395883999,0.813163186295089,0.44612854763724,2.01164020975813,0.888298680464261,0.410194364901363,1.13799405581817,0.488011825423015,0.698369039836106,2.51024908124471,0.775498354380924,0.248831732661662,1.55025898030457,0.857717307170267,0.260280410243907,1.27226431553969,0.526741316574446,0.162913564408359,121.573093334372,0,0.0849148214238352,0.142974321128965,0.702447040879605,0.00390069423601654,30390.9623547242,0,0.124210119247437,43.7165610790253,6,148,1,2,1476,TRUE,TRUE,1
2_157_3,0.649208698521515,0.422751527537665,0.682632537637082,1.60285390481159,0.803333031202423,0.607496278515309,2.65285439102045,0.923468204400405,0.621080008512113,2.07182901970821,0.374237302976382,0.672461419161815,0.942251122897926,0.991448612849797,0.14773050288504,0.51495165456206,0.422909639118782,0.129707738898389,1.04200105456494,0.621628106332463,0.481530120077373,0.749694238609759,0.688639700131457,0.200328802164471,1.98132199333713,0.817812666973172,0.568678890856633,2.01773435949488,0.636075591521024,0.486247075595655,2.00066478245322,0.832837967919934,0.128389195099809,2.61242016213622,0.949701862866221,0.31038091903091,1.40393018894659,0.568428414276326,0.146705766417996,87.3728656311826,0,0.0826405188772099,0.173514986845551,0.718172516302902,0.002775239646301,30390.9623547242,0,0.151262044906616,46.3842070102692,3,157,1,2,1563,TRUE,TRUE,1
2_170_2,0.737579676307623,0.447982763269036,0.701159846662636,1.11236220865509,0.78087409880664,0.300230742274703,2.87956163804348,0.995199791221329,0.574607459237165,2.41322793112296,0.509113748311418,0.212823392944419,0.767962077355369,0.880202754937169,0.165413397330563,0.767573033578409,0.310403198173901,0.108183794376364,1.19188740632722,0.437557123445236,0.701580012439867,1.56688630908742,0.966100078417903,0.365790523968422,0.536105612738279,0.732756538390275,0.768131067633944,1.32209165232666,0.600894708399744,0.416493584119974,1.96688961301094,0.850906274508098,0.273043424285482,1.53328697067683,0.683007582527965,0.230844149332727,2.95366557679002,0.396992313392644,0.156271928506449,49.2935674494424,0,0.0801656289500637,0.200073070549428,0.734799901616436,0.00152213334292428,30390.9623547242,0,0.168678998947144,50.2419140338898,2,170,1,2,1692,TRUE,TRUE,1
2_176_2,0.737579676307623,0.447982763269036,0.701159846662636,1.11236220865509,0.78087409880664,0.300230742274703,2.87956163804348,0.995199791221329,0.574607459237164,2.41322793112296,0.509113748311418,0.212823392944419,0.767962077355368,0.880202754937169,0.165413397330563,0.767573033578409,0.310403198173901,0.108183794376363,1.19188740632722,0.437557123445236,0.701580012439867,1.56688630908742,0.966100078417903,0.365790523968422,0.536105612738279,0.732756538390275,0.768131067633944,1.32209165232666,0.600894708399744,0.416493584119974,1.96688961301094,0.850906274508098,0.170650201529895,2.29254884309573,0.760730932323859,0.383295878826864,2.96106523546878,0.491247341690701,0.181861957600539,49.2935674494424,0,0.0804037766445429,0.193249778529449,0.733221903598049,0.00152213334292428,30390.9623547242,0,0.143573999404907,51.9770019054413,2,176,1,2,1752,TRUE,TRUE,1
2_177_1,0.836272225478749,0.456121120798207,0.711314755982491,1.21150691759376,0.780384265295569,0.506754990582235,2.77027585979218,0.929305670190684,0.480041533106562,2.57364131653224,0.734321807666036,0.359880077780689,0.580586438426795,0.948820746614898,0.208845496403217,0.583064507363665,0.346687945540308,0.304061731787039,0.502130685188821,0.36969002344439,0.414905839419627,1.35463516867933,0.775572251297075,0.725069631026253,2.32771906943787,0.747690173855889,0.134323969883679,0.528382311186528,0.315904723090787,0.66883849317443,2.77422423285634,0.8566815617748,0.280991875233144,1.12748537958907,0.735561119040274,0.238558538293885,1.36653563647207,0.529777395893564,0.1455857785308,131.232824992818,0,0.0859805704223752,0.127511072447749,0.694931113800691,0.00421857484853083,30390.9623547242,0,0.179142951965332,52.2770850658417,1,177,1,2,1761,TRUE,TRUE,1
2_187_3,0.649208698521515,0.422751527537665,0.668172684891454,1.59725250568833,0.807769321909793,0.569027214229032,2.70339210674349,0.933319475630441,0.607046235166263,2.0996616377283,0.350990624066892,0.437185785237937,0.942251122897926,0.991448612849797,0.14773050288504,0.51495165456206,0.422909639118782,0.129707738898389,1.04200105456494,0.621628106332463,0.314380200604306,0.899696695114238,0.688639700131457,0.200328802164471,1.98132199333713,0.817812666973172,0.568678890856633,2.01773435949488,0.636075591521024,0.486247075595655,2.00066478245322,0.832837967919934,0.128389195099808,2.61242016213622,0.949701862866221,0.31038091903091,1.40393018894659,0.568428414276326,0.146705766417996,87.3728656311826,0,0.0823586077454636,0.185808403243397,0.720092029679087,0.002775239646301,30390.9623547242,0,0.146296977996826,55.2825849056244,3,187,1,2,1863,TRUE,TRUE,1
2_190_1,0.703742542474699,0.422042728188243,0.745018673193818,1.16460646370906,0.861916018564133,0.754407707970376,2.97448858740233,0.987795792276612,0.577777505125403,2.94562792942491,0.458128441853371,0.596614764507685,1.15189142637232,0.775471463612879,0.147579058107092,0.830188560802164,0.374505911551728,0.117430085504771,1.03836526231702,0.411618788206795,0.760076705758173,0.652269149299234,0.78772559558885,0.599214037761268,2.32724236524807,0.617579211101063,0.334229426666159,0.734828170878021,0.729866400169502,0.582664688747166,1.93326348737377,0.638790693728129,0.306968717252526,1.62058600939525,0.774995100032182,0.123141240620934,1.37337388467822,0.367627348661942,0.108519449028721,60.1707392920303,0,0.0824521059295892,0.181016814739021,0.71945613397844,0.00188007724550898,30390.9623547242,0,0.231132984161377,56.1951649188995,1,190,1,2,1891,TRUE,TRUE,1
2_191_2,0.727463013822938,0.469133221207378,0.705228681211562,1.56271790307741,0.809202882816113,0.708755510553755,2.83067381962189,0.960980917685799,0.500172118144855,2.65915986847862,0.59401012990747,0.413870319415283,0.787351555306941,0.909326540734546,0.210585885034545,0.56210067271275,0.338594013457416,0.175469949707709,0.693840810644373,0.35647132105255,0.684347822812075,0.568299668598554,0.775995508674301,0.323728897730396,2.49963550791215,0.83056533716327,0.375291921374964,1.46381276080555,0.544125573155563,0.64146248142565,2.58081582762869,0.820187901556145,0.222737859405981,1.8858941354486,0.858425018957783,0.269317855862619,0.966663017409314,0.494173651187215,0.185904757848939,143.80298965152,0,0.0878162694246041,0.113364318208823,0.681765514907026,0.00463223143676742,30390.9623547242,0,0.18520998954773,56.5018489360809,2,191,1,2,1902,TRUE,TRUE,1
3_146_8,2.40294553945093,0.312430627540851,0.136322482640913,1.03211815087471,0.909191059956813,0.16330623622867,2.55987373713458,0.967480900311887,0.492151637805564,0.903498454791055,0.376728104507808,0.617600424886358,2.37143487065682,0.915828583947051,0.188878412151389,2.35260137746878,0.594222787912205,0.448770510553083,2.07692709239862,0.874266618500757,0.244191539569438,0.926674874855549,0.885995634391734,0.612607449612589,2.26072998542215,0.817317106218274,0.303518393581404,1.39462074272074,0.473651044460691,0.547846633750609,2.92282409783843,0.955713803672693,0.760743848942794,2.12415476768885,0.924774896779663,0.212319536134615,0.583594860001203,0.944713383470109,0.707829138314663,9.42241414952191,0,0.0738108681093614,0.257400571915019,0.775178470120379,0.000210061012059004,30390.9623547242,0,0.330878973007202,41.4544491767883,8,146,1,3,1458,TRUE,TRUE,1
3_168_6,2.25744706452679,0.301196727085896,0.270919548272437,1.25369288532314,0.855038640784109,0.660298286775034,2.87562861514049,0.929225360927187,0.208283686843035,1.3679924075215,0.980159004138103,0.41884016883259,2.85943857886046,0.916177397401141,0.58256968290095,0.720919187890342,0.551899123942071,0.1593475696834,0.76956864398166,0.793070537451874,0.40147902991113,2.52775989419449,0.425531299381073,0.785331460407142,2.99790747708903,0.963159666975361,0.189996288633646,1.20124246368886,0.513293435711312,0.209537696092381,2.9883750681977,0.939489067922798,0.683970981673804,2.69910922260209,0.719624777644708,0.192271258435456,0.659922396391694,0.995384241612271,0.594625467673279,3.49074064521771,0,0.0760413431719582,0.214275161807893,0.761385499841321,1.48626283508572e-05,30390.9623547242,0,0.167778968811035,48.2056181430817,6,168,1,3,1676,TRUE,TRUE,1
3_180_6,2.23438370821933,0.311328643273034,0.272026265582137,1.27327292413499,0.778243084954173,0.326056634393769,2.48483597277898,0.929225360927187,0.208283686843035,1.3679924075215,0.980159004138103,0.41884016883259,2.85943857886046,0.916177397401141,0.58256968290095,0.720919187890342,0.551899123942071,0.1593475696834,0.76956864398166,0.793070537451874,0.297378189762634,2.73682305228314,0.492078039220351,0.420792602367516,2.98238703737758,0.765985315732291,0.449646239289019,1.13582660968027,0.781071348737765,0.21289543737345,2.9285057674951,0.909832575594011,0.64134639824491,1.99771547792398,0.633147910712039,0.250769398020677,0.635566517736005,0.701028926184192,0.598175951908679,11.2350165794925,0,0.07546442175353,0.2230567227117,0.764992474519015,0.000269709788138635,30390.9623547242,0,0.243492126464844,51.737713098526,6,180,1,3,1796,TRUE,TRUE,1
3_183_1,2.29192120447034,0.309938625910223,0.280495810958523,1.16450695608826,0.86569019722471,0.430613479845671,2.86278251642882,0.90145403986982,0.43672598481239,0.531499559173719,0.929269642048663,0.658043654910552,2.24224492948603,0.967806202324082,0.67748578609926,0.611868228000692,0.614030158540376,0.19537902456444,0.570658694680922,0.635867849765312,0.538177103326702,1.71998393718407,0.476369034588358,0.315568585410676,1.43039078631768,0.871467314198311,0.418671127852895,2.13841995565147,0.86644394681874,0.204418242971136,2.89138261134278,0.948267807183723,0.75470594144831,2.22929143385162,0.917590043677993,0.194139793171861,0.846609075591606,0.712774343313907,0.700170465891841,119.348559897877,0,0.0822899417252733,0.188606604014647,0.720558578459239,0.0038274897127073,30390.9623547242,0,0.192658185958862,52.5998811721802,1,183,1,3,1821,TRUE,TRUE,1
3_196_9,2.3402838657596,0.30216206840058,0.210259144753145,1.43851649077286,0.774607266900863,0.606371720595349,2.7745458578664,0.916689159260424,0.138947982881146,0.741101717570988,0.986811153407023,0.492574560450243,2.92785240545917,0.872529304869794,0.5565772942617,0.936133169293403,0.603924316821579,0.410110936173021,1.07424445974497,0.828148934469057,0.36624730083732,2.90585064065472,0.515052876493765,0.533067334832332,2.94916958760208,0.930383336885069,0.15714401226815,0.947212268112195,0.743974320915715,0.104535901040948,2.8785329721096,0.936625076842135,0.703946912545358,2.71235390401496,0.862033531261579,0.200633964563576,1.24011058548149,0.621835393339742,0.680072150931622,18.397419367704,0,0.0754783781266331,0.220870018878832,0.764905542003823,0.000505408777085196,30390.9623547242,0,0.176142930984497,56.3321011066437,9,196,1,3,1959,TRUE,TRUE,1
