solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_189_10,BI,0,0,0,0,0,0,0,0,0,TRUE,0.0102340584288612,0,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,507133.26,1345.18106100796,0.0102340584288612,0,0,0,Inf,0,0
1_189_10,LA,0,0,0,0,0,0,0,0,0,TRUE,0.167017822132368,0,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,8276315.13000001,20485.928539604,0.167017822132368,0,0,0,Inf,0,0
1_189_10,LI,342.196075752938,60515.3174864547,0.0763393117153765,149.790389817957,0.0353361425084206,60515.3174864547,0.0763393117153765,149.790389817957,0.0353361425084206,TRUE,0.15160255676262,0.171716468451924,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,7512435.01,18734.2518952618,0.15160255676262,0.171716468451924,0.00731686992428813,0.00805535321182828,124.14104927536,137.076084246479,0.00371922378315048
1_189_10,RA,68.7789798855912,3254.83227589598,0.00410592996965616,14.7277478547329,0.00347433368492735,3254.83227589598,0.00410592996965616,14.7277478547329,0.00347433368492735,TRUE,0.00132529367226659,0.00923581544367341,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,65672.92,938.184571428572,0.00132529367226659,0.00923581544367341,0.0380013758169358,0.0495612541043703,20.177051974797,35.652304484508,0.0399451094359691
1_189_10,RI,18.7101783119135,778.687492545314,0.000982304475814527,3.52347281694712,0.000831201105327942,778.687492545314,0.000982304475814527,3.52347281694712,0.000831201105327942,TRUE,0.000692035283836271,0.00220958051285932,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,34292.76,489.896571428572,0.000692035283836271,0.00220958051285932,0.00467448966588657,0.0227070522333377,44.0391817363169,2.29001646049612,0.00650303651193251
1_189_10,SA,0,0,0,0,0,0,0,0,0,TRUE,0.0124078770852526,0,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,614853.550003001,1722.27885154902,0.0124078770852526,0,0,0,Inf,0,0
1_189_10,SI,446.29951938903,45870.7500448337,0.0578653741191142,113.541460507014,0.0267848774141388,45870.7500448337,0.0578653741191142,113.541460507014,0.0267848774141388,TRUE,0.0385135053933352,0.130161478615771,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,1908478.408631,4723.95645700743,0.0385135053933352,0.130161478615771,0.00170414015159954,0.0240352470519894,41.6055636056893,8.05028387279425,0.00444366933577101
1_189_10,TT,444.988107041067,39571.64307165,0.0499191299163634,97.9496115634902,0.0231066988814058,39571.64307165,0.0499191299163634,97.9496115634902,0.0231066988814058,TRUE,0.0907419174954247,0.112287319662906,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,4496578.24,16968.2197735849,0.0907419174954247,0.112287319662906,0.00506615237160426,0.00880039019884818,113.631325134979,85.9635868478494,0.00598425960400562
1_189_10,UN,0,0,0,0,0,0,0,0,0,TRUE,0.039062327528312,0,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,1935674.458019,29779.6070464462,0.039062327528312,0,0,0,Inf,0,0
1_189_10,holiday,0.621686239854156,-558.660758559465,-0.000704743518868022,-42.9739045045742,-0.0101377132108568,-558.660758559465,-0.000704743518868022,-42.9739045045742,-0.0101377132108568,FALSE,,,0,0.0769172394974141,0.206805598867051,0.755856789622,6.61012321613376,0.000117514676810426,30390.9623547242,10,189,1,1,1890,1,,,,,,,,,
